city_id,osm_id,cci_id,type,geometry,coordinates
86,1500546444,NA,Place,Polygon,"POLYGON((7.594596745355194 47.5512712, 7.5945957840082405 47.55128449658966, 7.594592909225675 47.551297665125894, 7.5945881486932265 47.551310578788495, 7.594581548257425 47.551323113211836, 7.594573171484074 47.55133514768257, 7.5945630990460815 47.551346566302165, 7.594551427946531 47.55135725910307, 7.59453827058449 47.55136712310777, 7.59452375367255 47.5513760633205, 7.594508017016507 47.551383993642126, 7.594491212168961 47.55139083769933, 7.594473500969782 47.55139652958008, 7.594455053987498 47.55140101446847, 7.594436048876634 47.551404249172556, 7.594416668666796 47.551406202540385, 7.5943971 47.55140685575994, 7.594377531333204 47.551406202540385, 7.594358151123366 47.551404249172556, 7.594339146012502 47.55140101446847, 7.594320699030218 47.55139652958008, 7.594302987831039 47.55139083769933, 7.594286182983494 47.551383993642126, 7.59427044632745 47.5513760633205, 7.59425592941551 47.55136712310777, 7.5942427720534695 47.55135725910307, 7.594231100953919 47.551346566302165, 7.594221028515927 47.55133514768257, 7.594212651742575 47.551323113211836, 7.594206051306774 47.551310578788495, 7.5942012907743255 47.551297665125894, 7.59419841599176 47.55128449658966, 7.5941974546448066 47.5512712, 7.59419841599176 47.551257903410345, 7.5942012907743255 47.55124473487411, 7.594206051306774 47.55123182121151, 7.594212651742575 47.55121928678817, 7.594221028515927 47.55120725231743, 7.594231100953919 47.55119583369784, 7.5942427720534695 47.55118514089693, 7.59425592941551 47.55117527689224, 7.59427044632745 47.55116633667951, 7.594286182983494 47.55115840635788, 7.594302987831039 47.551151562300674, 7.594320699030218 47.55114587041992, 7.594339146012502 47.55114138553154, 7.594358151123366 47.55113815082745, 7.594377531333204 47.55113619745962, 7.5943971 47.55113554424006, 7.594416668666796 47.55113619745962, 7.594436048876634 47.55113815082745, 7.594455053987498 47.55114138553154, 7.594473500969782 47.55114587041992, 7.594491212168961 47.551151562300674, 7.594508017016507 47.55115840635788, 7.59452375367255 47.55116633667951, 7.59453827058449 47.55117527689224, 7.594551427946531 47.55118514089693, 7.5945630990460815 47.55119583369784, 7.594573171484074 47.55120725231743, 7.594581548257425 47.55121928678817, 7.5945881486932265 47.55123182121151, 7.594592909225675 47.55124473487411, 7.5945957840082405 47.551257903410345, 7.594596745355194 47.5512712))"
86,1506797322,260,Place,Polygon,"POLYGON((7.583298490456606 47.5631067, 7.583297528892476 47.563119996589656, 7.583294653460476 47.56313316512589, 7.583289891852587 47.56314607878849, 7.583283289925696 47.56315861321183, 7.583274911259968 47.56317064768257, 7.583264836546535 47.56318206630216, 7.583253162810394 47.56319275910307, 7.583240002476004 47.56320262310776, 7.583225482284583 47.56321156332049, 7.5832097420735085 47.56321949364212, 7.583192933429619 47.56322633769933, 7.583175218229345 47.56323202958008, 7.583156767079747 47.563236514468464, 7.583137757675483 47.56323974917255, 7.583118373087507 47.56324170254038, 7.5830988 47.56324235575994, 7.583079226912493 47.56324170254038, 7.583059842324517 47.56323974917255, 7.583040832920253 47.563236514468464, 7.583022381770656 47.56323202958008, 7.583004666570381 47.56322633769933, 7.582987857926492 47.56321949364212, 7.582972117715418 47.56321156332049, 7.582957597523996 47.56320262310776, 7.582944437189607 47.56319275910307, 7.582932763453465 47.56318206630216, 7.582922688740032 47.56317064768257, 7.582914310074305 47.56315861321183, 7.582907708147413 47.56314607878849, 7.582902946539524 47.56313316512589, 7.582900071107524 47.563119996589656, 7.582899109543394 47.5631067, 7.582900071107524 47.56309340341034, 7.582902946539524 47.56308023487411, 7.582907708147413 47.563067321211506, 7.582914310074305 47.563054786788165, 7.582922688740032 47.56304275231743, 7.582932763453465 47.563031333697836, 7.582944437189607 47.56302064089693, 7.582957597523996 47.563010776892234, 7.582972117715418 47.563001836679504, 7.582987857926492 47.562993906357875, 7.583004666570381 47.56298706230067, 7.583022381770656 47.56298137041992, 7.583040832920253 47.56297688553153, 7.583059842324517 47.562973650827445, 7.583079226912493 47.562971697459616, 7.5830988 47.56297104424006, 7.583118373087507 47.562971697459616, 7.583137757675483 47.562973650827445, 7.583156767079747 47.56297688553153, 7.583175218229345 47.56298137041992, 7.583192933429619 47.56298706230067, 7.5832097420735085 47.562993906357875, 7.583225482284583 47.563001836679504, 7.583240002476004 47.563010776892234, 7.583253162810394 47.56302064089693, 7.583264836546535 47.563031333697836, 7.583274911259968 47.56304275231743, 7.583283289925696 47.563054786788165, 7.583289891852587 47.563067321211506, 7.583294653460476 47.56308023487411, 7.583297528892476 47.56309340341034, 7.583298490456606 47.5631067))"
86,1506797343,258,Place,Polygon,"POLYGON((7.586751283059983 47.5611662, 7.58675032153147 47.56117949658966, 7.586747446205977 47.561192665125894, 7.58674268477446 47.561205578788496, 7.586736083092108 47.56121811321184, 7.586727704736729 47.56123014768257, 7.586717630396468 47.561241566302165, 7.586705957092726 47.56125225910307, 7.586692797245802 47.56126212310777, 7.586678277592214 47.5612710633205, 7.586662537964164 47.56127899364213, 7.586645729942875 47.56128583769933, 7.586628015398779 47.56129152958008, 7.58660956493262 47.56129601446847, 7.586590556232474 47.561299249172556, 7.586571172362512 47.561301202540385, 7.5865516 47.56130185575994, 7.586532027637488 47.561301202540385, 7.586512643767526 47.561299249172556, 7.58649363506738 47.56129601446847, 7.586475184601221 47.56129152958008, 7.586457470057125 47.56128583769933, 7.586440662035836 47.56127899364213, 7.586424922407786 47.5612710633205, 7.586410402754198 47.56126212310777, 7.586397242907274 47.56125225910307, 7.586385569603532 47.561241566302165, 7.586375495263271 47.56123014768257, 7.586367116907892 47.56121811321184, 7.58636051522554 47.561205578788496, 7.586355753794023 47.561192665125894, 7.58635287846853 47.56117949658966, 7.586351916940017 47.5611662, 7.58635287846853 47.561152903410346, 7.586355753794023 47.56113973487411, 7.58636051522554 47.56112682121151, 7.586367116907892 47.56111428678817, 7.586375495263271 47.56110225231743, 7.586385569603532 47.56109083369784, 7.586397242907274 47.561080140896934, 7.586410402754198 47.56107027689224, 7.586424922407786 47.56106133667951, 7.586440662035836 47.56105340635788, 7.586457470057125 47.561046562300675, 7.586475184601221 47.56104087041992, 7.58649363506738 47.56103638553154, 7.586512643767526 47.56103315082745, 7.586532027637488 47.56103119745962, 7.5865516 47.56103054424006, 7.586571172362512 47.56103119745962, 7.586590556232474 47.56103315082745, 7.58660956493262 47.56103638553154, 7.586628015398779 47.56104087041992, 7.586645729942875 47.561046562300675, 7.586662537964164 47.56105340635788, 7.586678277592214 47.56106133667951, 7.586692797245802 47.56107027689224, 7.586705957092726 47.561080140896934, 7.586717630396468 47.56109083369784, 7.586727704736729 47.56110225231743, 7.586736083092108 47.56111428678817, 7.58674268477446 47.56112682121151, 7.586747446205977 47.56113973487411, 7.58675032153147 47.561152903410346, 7.586751283059983 47.5611662))"
86,1573221886,269,Place,Polygon,"POLYGON((7.61107344555024 47.5513224, 7.611072484202346 47.55133569658965, 7.6110696094169725 47.55134886512589, 7.611064848879874 47.55136177878849, 7.611058248437623 47.55137431321183, 7.611049871656088 47.551386347682566, 7.611039799208255 47.55139776630216, 7.611028128097303 47.551408459103065, 7.611014970722408 47.55141832310776, 7.611000453796285 47.55142726332049, 7.610984717124868 47.55143519364212, 7.610967912260905 47.551442037699324, 7.610950201044422 47.551447729580076, 7.610931754044117 47.55145221446846, 7.610912748914686 47.55145544917255, 7.610893368685915 47.55145740254038, 7.6108738 47.55145805575994, 7.610854231314086 47.55145740254038, 7.610834851085315 47.55145544917255, 7.610815845955884 47.55145221446846, 7.610797398955579 47.551447729580076, 7.610779687739096 47.551442037699324, 7.610762882875132 47.55143519364212, 7.610747146203716 47.55142726332049, 7.610732629277592 47.55141832310776, 7.610719471902698 47.551408459103065, 7.6107078007917455 47.55139776630216, 7.610697728343912 47.551386347682566, 7.610689351562377 47.55137431321183, 7.610682751120127 47.55136177878849, 7.610677990583028 47.55134886512589, 7.610675115797655 47.55133569658965, 7.610674154449761 47.5513224, 7.610675115797655 47.55130910341034, 7.610677990583028 47.551295934874105, 7.610682751120127 47.5512830212115, 7.610689351562377 47.55127048678816, 7.610697728343912 47.55125845231743, 7.6107078007917455 47.551247033697834, 7.610719471902698 47.55123634089693, 7.610732629277592 47.55122647689223, 7.610747146203716 47.5512175366795, 7.610762882875132 47.55120960635787, 7.610779687739096 47.55120276230067, 7.610797398955579 47.55119707041992, 7.610815845955884 47.55119258553153, 7.610834851085315 47.55118935082744, 7.610854231314086 47.551187397459614, 7.6108738 47.551186744240056, 7.610893368685915 47.551187397459614, 7.610912748914686 47.55118935082744, 7.610931754044117 47.55119258553153, 7.610950201044422 47.55119707041992, 7.610967912260905 47.55120276230067, 7.610984717124868 47.55120960635787, 7.611000453796285 47.5512175366795, 7.611014970722408 47.55122647689223, 7.611028128097303 47.55123634089693, 7.611039799208255 47.551247033697834, 7.611049871656088 47.55125845231743, 7.611058248437623 47.55127048678816, 7.611064848879874 47.5512830212115, 7.6110696094169725 47.551295934874105, 7.611072484202346 47.55130910341034, 7.61107344555024 47.5513224))"
86,1579260352,256,Place,Polygon,"POLYGON((7.602801213396223 47.5691236, 7.602800251721633 47.569136896589654, 7.602797375959315 47.56915006512589, 7.602792613804432 47.56916297878849, 7.6027860111191385 47.56917551321183, 7.602777631490905 47.56918754768257, 7.6027675556201295 47.56919896630216, 7.602755880542957 47.569209659103066, 7.602742718696763 47.56921952310776, 7.6027281968373215 47.56922846332049, 7.602712454818077 47.56923639364212, 7.60269564424328 47.569243237699325, 7.602677927007956 47.56924892958008, 7.602659473738766 47.56925341446846, 7.60264046215078 47.56925664917255, 7.602621075335983 47.56925860254038, 7.6026015 47.56925925575994, 7.602581924664016 47.56925860254038, 7.602562537849219 47.56925664917255, 7.6025435262612335 47.56925341446846, 7.6025250729920435 47.56924892958008, 7.602507355756719 47.569243237699325, 7.602490545181922 47.56923639364212, 7.602474803162678 47.56922846332049, 7.6024602813032365 47.56921952310776, 7.602447119457042 47.569209659103066, 7.60243544437987 47.56919896630216, 7.602425368509095 47.56918754768257, 7.602416988880861 47.56917551321183, 7.602410386195567 47.56916297878849, 7.602405624040684 47.56915006512589, 7.602402748278366 47.569136896589654, 7.602401786603776 47.5691236, 7.602402748278366 47.56911030341034, 7.602405624040684 47.569097134874106, 7.602410386195567 47.569084221211504, 7.602416988880861 47.56907168678816, 7.602425368509095 47.56905965231743, 7.60243544437987 47.569048233697835, 7.602447119457042 47.56903754089693, 7.6024602813032365 47.56902767689223, 7.602474803162678 47.5690187366795, 7.602490545181922 47.56901080635787, 7.602507355756719 47.56900396230067, 7.6025250729920435 47.56899827041992, 7.6025435262612335 47.56899378553153, 7.602562537849219 47.56899055082744, 7.602581924664016 47.568988597459615, 7.6026015 47.56898794424006, 7.602621075335983 47.568988597459615, 7.60264046215078 47.56899055082744, 7.602659473738766 47.56899378553153, 7.602677927007956 47.56899827041992, 7.60269564424328 47.56900396230067, 7.602712454818077 47.56901080635787, 7.6027281968373215 47.5690187366795, 7.602742718696763 47.56902767689223, 7.602755880542957 47.56903754089693, 7.6027675556201295 47.569048233697835, 7.602777631490905 47.56905965231743, 7.6027860111191385 47.56907168678816, 7.602792613804432 47.569084221211504, 7.602797375959315 47.569097134874106, 7.602800251721633 47.56911030341034, 7.602801213396223 47.5691236))"
86,1597669478,NA,Place,Polygon,"POLYGON((7.56498254912324 47.5522603, 7.564981587758142 47.55227359658966, 7.564978712921319 47.55228676512589, 7.564973952299022 47.55229967878849, 7.5649673517386455 47.552312213211835, 7.564958974807194 47.55232424768257, 7.564948902179097 47.55233566630216, 7.564937230859269 47.55234635910307, 7.564924073248901 47.552356223107765, 7.564909556062973 47.552365163320495, 7.564893819109921 47.552373093642125, 7.564877013945206 47.55237993769933, 7.56485930241175 47.55238562958008, 7.564840855081304 47.552390114468466, 7.564821849611743 47.552393349172554, 7.564802469036129 47.55239530254038, 7.5647829 47.55239595575994, 7.564763330963871 47.55239530254038, 7.564743950388257 47.552393349172554, 7.564724944918696 47.552390114468466, 7.56470649758825 47.55238562958008, 7.564688786054794 47.55237993769933, 7.564671980890079 47.552373093642125, 7.564656243937027 47.552365163320495, 7.564641726751099 47.552356223107765, 7.564628569140731 47.55234635910307, 7.564616897820903 47.55233566630216, 7.564606825192806 47.55232424768257, 7.564598448261354 47.552312213211835, 7.564591847700978 47.55229967878849, 7.564587087078681 47.55228676512589, 7.564584212241858 47.55227359658966, 7.56458325087676 47.5522603, 7.564584212241858 47.55224700341034, 7.564587087078681 47.55223383487411, 7.564591847700978 47.55222092121151, 7.564598448261354 47.552208386788166, 7.564606825192806 47.55219635231743, 7.564616897820903 47.55218493369784, 7.564628569140731 47.55217424089693, 7.564641726751099 47.552164376892236, 7.564656243937027 47.552155436679506, 7.564671980890079 47.552147506357876, 7.564688786054794 47.55214066230067, 7.56470649758825 47.55213497041992, 7.564724944918696 47.552130485531535, 7.564743950388257 47.552127250827446, 7.564763330963871 47.55212529745962, 7.5647829 47.55212464424006, 7.564802469036129 47.55212529745962, 7.564821849611743 47.552127250827446, 7.564840855081304 47.552130485531535, 7.56485930241175 47.55213497041992, 7.564877013945206 47.55214066230067, 7.564893819109921 47.552147506357876, 7.564909556062973 47.552155436679506, 7.564924073248901 47.552164376892236, 7.564937230859269 47.55217424089693, 7.564948902179097 47.55218493369784, 7.564958974807194 47.55219635231743, 7.5649673517386455 47.552208386788166, 7.564973952299022 47.55222092121151, 7.564978712921319 47.55223383487411, 7.564981587758142 47.55224700341034, 7.56498254912324 47.5522603))"
86,1609006631,251,Place,Polygon,"POLYGON((7.578530818115157 47.5703611, 7.578529856417844 47.570374396589656, 7.578526980587576 47.57038756512589, 7.57852221832017 47.57040047878849, 7.5785156154788655 47.570413013211834, 7.578507235652633 47.57042504768257, 7.57849715954378 47.57043646630216, 7.578485484190742 47.57044715910307, 7.578472322033553 47.570457023107764, 7.578457799830981 47.570465963320494, 7.5784420574397755 47.570473893642124, 7.57842524646777 47.57048073769933, 7.5784075288138135 47.57048642958008, 7.5783890751086 47.570490914468465, 7.578370063071398 47.57049414917255, 7.57835067579852 47.57049610254038, 7.5783311 47.57049675575994, 7.57831152420148 47.57049610254038, 7.578292136928601 47.57049414917255, 7.5782731248914 47.570490914468465, 7.578254671186186 47.57048642958008, 7.57823695353223 47.57048073769933, 7.578220142560224 47.570473893642124, 7.578204400169018 47.570465963320494, 7.578189877966446 47.570457023107764, 7.578176715809257 47.57044715910307, 7.57816504045622 47.57043646630216, 7.578154964347367 47.57042504768257, 7.578146584521134 47.570413013211834, 7.578139981679829 47.57040047878849, 7.578135219412424 47.57038756512589, 7.578132343582156 47.570374396589656, 7.578131381884843 47.5703611, 7.578132343582156 47.57034780341034, 7.578135219412424 47.57033463487411, 7.578139981679829 47.570321721211506, 7.578146584521134 47.570309186788165, 7.578154964347367 47.57029715231743, 7.57816504045622 47.57028573369784, 7.578176715809257 47.57027504089693, 7.578189877966446 47.570265176892235, 7.578204400169018 47.570256236679505, 7.578220142560224 47.570248306357875, 7.57823695353223 47.57024146230067, 7.578254671186186 47.57023577041992, 7.5782731248914 47.570231285531534, 7.578292136928601 47.570228050827446, 7.57831152420148 47.57022609745962, 7.5783311 47.57022544424006, 7.57835067579852 47.57022609745962, 7.578370063071398 47.570228050827446, 7.5783890751086 47.570231285531534, 7.5784075288138135 47.57023577041992, 7.57842524646777 47.57024146230067, 7.5784420574397755 47.570248306357875, 7.578457799830981 47.570256236679505, 7.578472322033553 47.570265176892235, 7.578485484190742 47.57027504089693, 7.57849715954378 47.57028573369784, 7.578507235652633 47.57029715231743, 7.5785156154788655 47.570309186788165, 7.57852221832017 47.570321721211506, 7.578526980587576 47.57033463487411, 7.578529856417844 47.57034780341034, 7.578530818115157 47.5703611))"
86,1640837681,224,Place,Polygon,"POLYGON((7.572570741779037 47.5765655, 7.572569779967776 47.57657879658966, 7.572566903796761 47.57659196512589, 7.572562140965092 47.576604878788494, 7.57255553734144 47.576617413211835, 7.572547156522312 47.57662944768257, 7.572537079219576 47.576640866302164, 7.572525402483169 47.57665155910307, 7.572512238766444 47.576661423107765, 7.5724977148431885 47.576670363320495, 7.572481970586724 47.576678293642125, 7.5724651576228466 47.57668513769933, 7.572447437869589 47.57669082958008, 7.572428981977862 47.576695314468466, 7.572409967687992 47.576698549172555, 7.572390578117986 47.57670050254038, 7.572371 47.57670115575994, 7.572351421882015 47.57670050254038, 7.5723320323120085 47.576698549172555, 7.572313018022139 47.576695314468466, 7.572294562130412 47.57669082958008, 7.572276842377154 47.57668513769933, 7.572260029413277 47.576678293642125, 7.572244285156812 47.576670363320495, 7.572229761233557 47.576661423107765, 7.572216597516832 47.57665155910307, 7.5722049207804245 47.576640866302164, 7.572194843477689 47.57662944768257, 7.572186462658561 47.576617413211835, 7.572179859034909 47.576604878788494, 7.57217509620324 47.57659196512589, 7.572172220032225 47.57657879658966, 7.572171258220964 47.5765655, 7.572172220032225 47.576552203410344, 7.57217509620324 47.57653903487411, 7.572179859034909 47.57652612121151, 7.572186462658561 47.57651358678817, 7.572194843477689 47.57650155231743, 7.5722049207804245 47.57649013369784, 7.572216597516832 47.57647944089693, 7.572229761233557 47.57646957689224, 7.572244285156812 47.576460636679506, 7.572260029413277 47.57645270635788, 7.572276842377154 47.57644586230067, 7.572294562130412 47.57644017041992, 7.572313018022139 47.576435685531536, 7.5723320323120085 47.57643245082745, 7.572351421882015 47.57643049745962, 7.572371 47.57642984424006, 7.572390578117986 47.57643049745962, 7.572409967687992 47.57643245082745, 7.572428981977862 47.576435685531536, 7.572447437869589 47.57644017041992, 7.5724651576228466 47.57644586230067, 7.572481970586724 47.57645270635788, 7.5724977148431885 47.576460636679506, 7.572512238766444 47.57646957689224, 7.572525402483169 47.57647944089693, 7.572537079219576 47.57649013369784, 7.572547156522312 47.57650155231743, 7.57255553734144 47.57651358678817, 7.572562140965092 47.57652612121151, 7.572566903796761 47.57653903487411, 7.572569779967776 47.576552203410344, 7.572570741779037 47.5765655))"
86,1640847908,251,Place,Polygon,"POLYGON((7.576343827289287 47.5727667, 7.576342865547798 47.57277999658966, 7.576339989585428 47.572793165125894, 7.576335227099265 47.572806078788496, 7.576328623954656 47.57281861321184, 7.576320243743493 47.57283064768257, 7.57631016717179 47.572842066302165, 7.576298491282441 47.57285275910307, 7.576285328520643 47.57286262310777, 7.576270805650988 47.5728715633205, 7.576255062536649 47.57287949364213, 7.576238250792425 47.57288633769933, 7.5762205323246015 47.57289202958008, 7.576202077771709 47.57289651446847, 7.5761830648611825 47.57289974917256, 7.576163676697742 47.572901702540385, 7.5761441 47.57290235575994, 7.576124523302258 47.572901702540385, 7.576105135138817 47.57289974917256, 7.57608612222829 47.57289651446847, 7.576067667675398 47.57289202958008, 7.576049949207574 47.57288633769933, 7.57603313746335 47.57287949364213, 7.5760173943490114 47.5728715633205, 7.576002871479356 47.57286262310777, 7.575989708717558 47.57285275910307, 7.57597803282821 47.572842066302165, 7.575967956256506 47.57283064768257, 7.575959576045343 47.57281861321184, 7.575952972900734 47.572806078788496, 7.5759482104145714 47.572793165125894, 7.575945334452201 47.57277999658966, 7.575944372710712 47.5727667, 7.575945334452201 47.572753403410346, 7.5759482104145714 47.57274023487411, 7.575952972900734 47.57272732121151, 7.575959576045343 47.57271478678817, 7.575967956256506 47.57270275231743, 7.57597803282821 47.57269133369784, 7.575989708717558 47.572680640896934, 7.576002871479356 47.57267077689224, 7.5760173943490114 47.57266183667951, 7.57603313746335 47.57265390635788, 7.576049949207574 47.572647062300675, 7.576067667675398 47.57264137041992, 7.57608612222829 47.57263688553154, 7.576105135138817 47.57263365082745, 7.576124523302258 47.57263169745962, 7.5761441 47.57263104424006, 7.576163676697742 47.57263169745962, 7.5761830648611825 47.57263365082745, 7.576202077771709 47.57263688553154, 7.5762205323246015 47.57264137041992, 7.576238250792425 47.572647062300675, 7.576255062536649 47.57265390635788, 7.576270805650988 47.57266183667951, 7.576285328520643 47.57267077689224, 7.576298491282441 47.572680640896934, 7.57631016717179 47.57269133369784, 7.576320243743493 47.57270275231743, 7.576328623954656 47.57271478678817, 7.576335227099265 47.57272732121151, 7.576339989585428 47.57274023487411, 7.576342865547798 47.572753403410346, 7.576343827289287 47.5727667))"
86,1640847925,251,Place,Polygon,"POLYGON((7.576166627953292 47.5729408, 7.576165666208605 47.572954096589655, 7.5761627902366735 47.57296726512589, 7.576158027734678 47.57298017878849, 7.576151424568116 47.57299271321183, 7.5761430443290925 47.57300474768257, 7.576132967723889 47.57301616630216, 7.576121291795723 47.57302685910307, 7.576108128990165 47.57303672310776, 7.576093606072228 47.57304566332049, 7.57607786290555 47.57305359364212, 7.576061051105435 47.573060437699326, 7.576043332578704 47.57306612958008, 7.57602487796446 47.57307061446846, 7.576005864990723 47.57307384917255, 7.575986476762825 47.57307580254038, 7.5759669 47.57307645575994, 7.575947323237175 47.57307580254038, 7.575927935009277 47.57307384917255, 7.5759089220355404 47.57307061446846, 7.575890467421296 47.57306612958008, 7.575872748894565 47.573060437699326, 7.57585593709445 47.57305359364212, 7.575840193927772 47.57304566332049, 7.575825671009835 47.57303672310776, 7.575812508204277 47.57302685910307, 7.575800832276111 47.57301616630216, 7.575790755670908 47.57300474768257, 7.575782375431884 47.57299271321183, 7.575775772265322 47.57298017878849, 7.575771009763327 47.57296726512589, 7.575768133791395 47.572954096589655, 7.575767172046708 47.5729408, 7.575768133791395 47.57292750341034, 7.575771009763327 47.572914334874106, 7.575775772265322 47.572901421211505, 7.575782375431884 47.572888886788164, 7.575790755670908 47.57287685231743, 7.575800832276111 47.572865433697835, 7.575812508204277 47.57285474089693, 7.575825671009835 47.57284487689223, 7.575840193927772 47.5728359366795, 7.57585593709445 47.572828006357874, 7.575872748894565 47.57282116230067, 7.575890467421296 47.57281547041992, 7.5759089220355404 47.57281098553153, 7.575927935009277 47.572807750827444, 7.575947323237175 47.572805797459615, 7.5759669 47.57280514424006, 7.575986476762825 47.572805797459615, 7.576005864990723 47.572807750827444, 7.57602487796446 47.57281098553153, 7.576043332578704 47.57281547041992, 7.576061051105435 47.57282116230067, 7.57607786290555 47.572828006357874, 7.576093606072228 47.5728359366795, 7.576108128990165 47.57284487689223, 7.576121291795723 47.57285474089693, 7.576132967723889 47.572865433697835, 7.5761430443290925 47.57287685231743, 7.576151424568116 47.572888886788164, 7.576158027734678 47.572901421211505, 7.5761627902366735 47.572914334874106, 7.576165666208605 47.57292750341034, 7.576166627953292 47.5729408))"
86,1665585184,NA,Place,Polygon,"POLYGON((7.556698123187197 47.5454511, 7.556697161946988 47.54546439658966, 7.55669428748363 47.54547756512589, 7.556689527479777 47.545490478788494, 7.556682927776866 47.545503013211835, 7.5566745519336465 47.54551504768257, 7.5566644806140655 47.545526466302164, 7.556652810810437 47.54553715910307, 7.5566396549093495 47.545547023107765, 7.556625139609321 47.545555963320496, 7.556609404700628 47.545563893642125, 7.556592601719039 47.54557073769933, 7.556574892486457 47.54557642958008, 7.5565564475524685 47.54558091446847, 7.556537444551872 47.545584149172555, 7.556518066493952 47.54558610254038, 7.5564985 47.54558675575994, 7.556478933506048 47.54558610254038, 7.556459555448128 47.545584149172555, 7.5564405524475315 47.54558091446847, 7.556422107513543 47.54557642958008, 7.556404398280961 47.54557073769933, 7.556387595299372 47.545563893642125, 7.556371860390679 47.545555963320496, 7.5563573450906505 47.545547023107765, 7.556344189189563 47.54553715910307, 7.5563325193859345 47.545526466302164, 7.556322448066354 47.54551504768257, 7.556314072223134 47.545503013211835, 7.556307472520223 47.545490478788494, 7.55630271251637 47.54547756512589, 7.556299838053012 47.54546439658966, 7.556298876812803 47.5454511, 7.556299838053012 47.545437803410344, 7.55630271251637 47.54542463487411, 7.556307472520223 47.54541172121151, 7.556314072223134 47.54539918678817, 7.556322448066354 47.54538715231743, 7.5563325193859345 47.54537573369784, 7.556344189189563 47.54536504089693, 7.5563573450906505 47.54535517689224, 7.556371860390679 47.54534623667951, 7.556387595299372 47.54533830635788, 7.556404398280961 47.54533146230067, 7.556422107513543 47.54532577041992, 7.5564405524475315 47.545321285531536, 7.556459555448128 47.54531805082745, 7.556478933506048 47.54531609745962, 7.5564985 47.54531544424006, 7.556518066493952 47.54531609745962, 7.556537444551872 47.54531805082745, 7.5565564475524685 47.545321285531536, 7.556574892486457 47.54532577041992, 7.556592601719039 47.54533146230067, 7.556609404700628 47.54533830635788, 7.556625139609321 47.54534623667951, 7.5566396549093495 47.54535517689224, 7.556652810810437 47.54536504089693, 7.5566644806140655 47.54537573369784, 7.5566745519336465 47.54538715231743, 7.556682927776866 47.54539918678817, 7.556689527479777 47.54541172121151, 7.55669428748363 47.54542463487411, 7.556697161946988 47.545437803410344, 7.556698123187197 47.5454511))"
86,1941178814,NA,Place,Polygon,"POLYGON((7.5920979030816405 47.5664184, 7.592096941456718 47.56643169658966, 7.5920940658429235 47.566444865125895, 7.592089303933991 47.5664577787885, 7.592082701589707 47.56647031321184, 7.592074322394255 47.56648234768257, 7.592064247043867 47.566493766302166, 7.592052572569677 47.56650445910307, 7.592039411403252 47.56651432310777, 7.592024890293819 47.5665232633205, 7.592009149087602 47.56653119364213, 7.59199233938102 47.56653803769933, 7.591974623060736 47.56654372958008, 7.5919561707446 47.56654821446847, 7.591937160138505 47.56655144917256, 7.591917774324978 47.566553402540386, 7.5918982 47.566554055759944, 7.591878625675022 47.566553402540386, 7.5918592398614955 47.56655144917256, 7.5918402292554 47.56654821446847, 7.591821776939264 47.56654372958008, 7.591804060618981 47.56653803769933, 7.5917872509123985 47.56653119364213, 7.591771509706181 47.5665232633205, 7.591756988596749 47.56651432310777, 7.5917438274303235 47.56650445910307, 7.5917321529561335 47.566493766302166, 7.591722077605746 47.56648234768257, 7.5917136984102935 47.56647031321184, 7.591707096066009 47.5664577787885, 7.591702334157077 47.566444865125895, 7.591699458543283 47.56643169658966, 7.59169849691836 47.5664184, 7.591699458543283 47.56640510341035, 7.591702334157077 47.56639193487411, 7.591707096066009 47.56637902121151, 7.5917136984102935 47.56636648678817, 7.591722077605746 47.566354452317434, 7.5917321529561335 47.56634303369784, 7.5917438274303235 47.566332340896935, 7.591756988596749 47.56632247689224, 7.591771509706181 47.56631353667951, 7.5917872509123985 47.56630560635788, 7.591804060618981 47.566298762300676, 7.591821776939264 47.566293070419924, 7.5918402292554 47.56628858553154, 7.5918592398614955 47.56628535082745, 7.591878625675022 47.56628339745962, 7.5918982 47.56628274424006, 7.591917774324978 47.56628339745962, 7.591937160138505 47.56628535082745, 7.5919561707446 47.56628858553154, 7.591974623060736 47.566293070419924, 7.59199233938102 47.566298762300676, 7.592009149087602 47.56630560635788, 7.592024890293819 47.56631353667951, 7.592039411403252 47.56632247689224, 7.592052572569677 47.566332340896935, 7.592064247043867 47.56634303369784, 7.592074322394255 47.566354452317434, 7.592082701589707 47.56636648678817, 7.592089303933991 47.56637902121151, 7.5920940658429235 47.56639193487411, 7.592096941456718 47.56640510341035, 7.5920979030816405 47.5664184))"
